Datetime,Open,High,Low,Close,AMA,RSI,ATR,PH,PL,PH_val,PL_val,Slope,slope_ph,slope_pl,upper,lower,upos,dnos,signal,position,balance,atmSP,wingCall,wingPut,atmce,atmpe,wce,wpe,atmceS,atmpeS,wingceS,wingpeS
2025-03-06 13:15:00,22466.85,22481.55,22451.55,22467.25,22332.040188523297,68.22175840923252,46.63421012617674,False,False,22491.3,22245.85,3.3310150090126243,2.8110699296894417,3.201673270278871,22446.322881124983,22290.673425783913,1,0,Hold,buy,,22300.0,22700.0,21900.0,45458,45459,45476,45436,,,,
2025-03-06 13:30:00,22467.9,22492.85,22458.25,22484.6,22338.281834626978,70.23073522613352,45.77462368859258,False,False,22491.3,22245.85,3.2696159777566125,2.8110699296894417,3.201673270278871,22443.511811195294,22293.875099054192,1,0,Hold,squareoff,,22300.0,22700.0,21900.0,45458,45459,45476,45436,,,,
2025-03-06 13:45:00,22485.2,22519.25,22484.4,22509.55,22344.902152459475,72.8853684434212,44.99429342512157,False,False,22491.3,22245.85,3.2138781017943976,2.8110699296894417,3.201673270278871,22440.700741265606,22297.07677232447,1,0,Hold,beginx,,22500.0,22900.0,22100.0,45467,45469,45484,45445,,,,
2025-03-06 14:00:00,22510.95,22528.95,22504.15,22509.2,22351.759289630812,72.78731241990162,43.55184389475569,False,False,22491.3,22245.85,3.1108459924825493,2.8110699296894417,3.201673270278871,22437.889671335917,22300.27844559475,1,0,Hold,beginx,,22500.0,22900.0,22100.0,45467,45469,45484,45445,,,,
2025-03-06 14:15:00,22508.7,22516.35,22493.7,22494.85,22358.61024458731,68.70602405644763,42.05885504513013,False,False,22491.3,22245.85,3.004203931795009,2.8110699296894417,3.201673270278871,22435.07860140623,22303.48011886503,1,0,Hold,beginx,,22500.0,22900.0,22100.0,45467,45469,45484,45445,,,,
2025-03-06 14:30:00,22494.65,22543.65,22491.15,22539.0,22365.804784668904,73.60901115410911,42.80465111333512,False,False,22491.3,22245.85,3.057475079523937,2.8110699296894417,3.201673270278871,22432.26753147654,22306.68179213531,1,0,Hold,beginx,,22500.0,22900.0,22100.0,45467,45469,45484,45445,,,,
2025-03-06 14:45:00,22537.75,22555.85,22524.1,22546.05,22373.235379739628,74.30140388136725,42.015033176668325,False,False,22491.3,22245.85,3.0010737983334517,2.8110699296894417,3.201673270278871,22429.45646154685,22309.88346540559,1,0,Hold,beginx,,22500.0,22900.0,22100.0,45467,45469,45484,45445,,,,
2025-03-06 15:00:00,22546.45,22556.45,22531.75,22547.85,22380.837240451157,74.48546100535022,40.77824509262064,False,False,22491.3,22245.85,2.9127317923300455,2.8110699296894417,3.201673270278871,22426.645391617163,22313.08513867587,1,0,Hold,squareoff,,22500.0,22900.0,22100.0,45467,45469,45484,45445,,,,
2025-03-06 15:15:00,22548.15,22553.35,22520.6,22529.2,22388.33901186595,68.97337806646841,40.2047990145763,False,False,22491.3,22245.85,2.8717713581840214,2.8110699296894417,3.201673270278871,22423.834321687475,22316.28681194615,1,0,Hold,squareoff,,22500.0,22900.0,22100.0,45467,45469,45484,45445,,,,
2025-03-07 09:15:00,22508.65,22572.85,22464.75,22511.4,22395.52683112086,64.09793466360051,45.05445622782075,False,False,22491.3,22245.85,3.218175444844339,2.8110699296894417,3.201673270278871,22421.023251757786,22319.48848521643,1,0,Hold,hold,,22500.0,22900.0,22100.0,45467,45469,45484,45445,,,,
2025-03-07 09:30:00,22511.6,22563.75,22478.35,22496.35,22402.25553440547,60.22189493014907,47.93628078297651,False,False,22491.3,22245.85,3.4240200559268934,2.8110699296894417,3.201673270278871,22418.212181828098,22322.69015848671,1,0,Hold,beginx,,22500.0,22900.0,22100.0,45467,45469,45484,45445,200.0,200.0,200.0,200.0
